# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 11520
  10 0.2375 288.322 295.448
  11 0.2625 288.662 293.693
  12 0.2875 287.572 298.881
  13 0.3125 287.272 296.418
  14 0.3375 288.028 295.077
  15 0.3625 288.322 299.382
  16 0.3875 288.076 300.856
  17 0.4125 287.46 300.219
  18 0.4375 287.924 298.094
  19 0.4625 287.606 297.871
  20 0.4875 287.792 312.457
  21 0.5125 288.016 313.662
  22 0.5375 287.972 319.342
  23 0.5625 287.752 315.36
  24 0.5875 287.988 312.592
  25 0.6125 288.044 313.429
  26 0.6375 287.022 307.677
  27 0.6625 288.288 307.206
  28 0.6875 287.58 303.653
  29 0.7125 287.966 297.458
  30 0.7375 287.592 296.286
  31 0.7625 287.872 298.565
  32 0.7875 287.734 305.349
  33 0.8125 287.772 305.75
  34 0.8375 288.424 297.978
  35 0.8625 287.698 302.444
  36 0.8875 288.512 297.9
  37 0.9125 288.094 287.418
  38 0.9375 289.088 297.791
  39 0.9625 287.716 299.048
  40 0.9875 287.846 297.084
90000 40 11520
  1 0.0125 287.796 290.553
  2 0.0375 288.004 285.891
  3 0.0625 288.206 280.827
  4 0.0875 287.674 284.91
  5 0.1125 288.01 284.369
  6 0.1375 287.62 286.375
  7 0.1625 287.65 294.068
  8 0.1875 288.268 292.423
  9 0.2125 287.888 288.739
  10 0.2375 286.954 298.927
  11 0.2625 287.82 299.771
  12 0.2875 287.468 300.432
  13 0.3125 287.844 303.31
  14 0.3375 287.51 306.962
  15 0.3625 288.32 300.961
  16 0.3875 287.87 299.643
  17 0.4125 287.752 304.202
  18 0.4375 288.268 305.129
  19 0.4625 288.336 304.724
  20 0.4875 288.12 307.578
  21 0.5125 287.378 311.167
  22 0.5375 288.038 310.257
  23 0.5625 287.63 312.882
  24 0.5875 287.456 307.044
  25 0.6125 288.136 303.958
  26 0.6375 287.844 300.198
  27 0.6625 287.92 300.415
  28 0.6875 288.658 300.852
  29 0.7125 288.262 304.984
  30 0.7375 288.05 300.309
  31 0.7625 287.986 300.854
  32 0.7875 288.49 303.11
  33 0.8125 288.3 304.306
  34 0.8375 288.3 300.739
  35 0.8625 287.93 302.919
  36 0.8875 288.394 303.864
  37 0.9125 288.854 295.545
  38 0.9375 288.352 291.701
  39 0.9625 288.034 286.136
  40 0.9875 288.61 288.104
95000 40 11520.000000000004
  1 0.0125 287.126 282.009
  2 0.0375 287.284 288.089
  3 0.0625 287.816 281.53
  4 0.0875 287.98 283.405
  5 0.1125 288.224 290.326
  6 0.1375 288.46 292.283
  7 0.1625 287.732 299.937
  8 0.1875 288.228 292.731
  9 0.2125 288.178 297.524
  10 0.2375 287.862 302.725
  11 0.2625 287.736 304.032
  12 0.2875 288.646 297.997
  13 0.3125 288.05 299.942
  14 0.3375 287.886 305.661
  15 0.3625 287.94 303.573
  16 0.3875 288.386 300.737
  17 0.4125 288.16 302.016
  18 0.4375 288.082 303.842
  19 0.4625 287.85 309.53
  20 0.4875 288.01 313.479
  21 0.5125 287.756 312.48
  22 0.5375 287.818 315.248
  23 0.5625 288.506 311.978
  24 0.5875 288.654 307.44
  25 0.6125 288.158 301.106
  26 0.6375 288.46 302.302
  27 0.6625 287.994 301.732
  28 0.6875 287.934 305.071
  29 0.7125 288.402 303.918
  30 0.7375 288.656 300.842
  31 0.7625 288.598 298.234
  32 0.7875 287.698 294.178
  33 0.8125 287.154 298.947
  34 0.8375 287.73 301.579
  35 0.8625 288.204 300.636
  36 0.8875 287.834 302.609
  37 0.9125 288.23 292.493
  38 0.9375 287.466 285.391
  39 0.9625 288.068 279.155
  40 0.9875 287.044 284.234
100000 40 11520.000000000004
  1 0.0125 287.866 283.565
  2 0.0375 288.578 280.865
  3 0.0625 288.118 284.86
  4 0.0875 288.818 287.422
  5 0.1125 287.914 294.137
